Incident_ID,Open_Time,Handle_Time_hrs,CI_Name_enc,CI_Cat_enc,CI_Subcat_enc,Closure_Code_enc,Priority_enc,Impact_enc,Urgency_enc,Resolution_SLA_Breach,Has_KB
IM0027533,,,2749,12,58,0,2,2,2,False,1
IM0027534,,,998,2,10,10,3,4,3,False,1
IM0027535,,,2749,12,58,6,3,3,3,False,1
IM0027536,,,2591,2,45,12,2,2,2,False,1
IM0027537,,,2289,2,45,10,2,2,2,False,1
IM0027538,,,1017,2,10,10,3,3,3,False,1
IM0027539,,,2289,2,45,10,2,2,2,False,1
IM0027540,,,2298,2,45,6,4,4,4,False,1
IM0027541,,,2489,2,45,10,4,4,4,False,1
IM0027542,,,2302,2,45,12,3,3,3,False,1
IM0027543,,,2576,2,45,10,3,3,3,False,1
IM0027544,,,2725,12,58,10,3,3,3,False,1
IM0027545,,,2278,2,45,12,5,5,2,False,1
IM0027546,,,2684,12,45,0,4,4,4,False,1
IM0027547,,,2454,2,45,12,3,3,3,False,1
IM0027548,,,998,2,10,10,3,4,3,False,1
IM0027549,,,1091,4,21,6,3,3,3,False,1
IM0027550,,,2412,2,45,11,3,3,3,False,1
IM0027551,,,2489,2,45,6,4,4,4,False,1
IM0027552,,,2725,12,58,10,3,3,3,False,1
IM0027553,,,17,2,4,10,3,3,3,False,1
IM0027554,,,2487,2,45,6,3,3,3,False,1
IM0027555,,,2857,2,58,6,3,3,3,False,1
IM0027556,,,2869,2,58,4,3,3,4,False,1
IM0027557,,,2420,2,45,6,4,4,4,False,1
IM0027558,,,2747,12,58,6,3,3,3,False,1
IM0027559,,,1014,2,10,4,4,4,4,False,1
IM0027560,,,2487,2,45,6,3,3,3,False,1
IM0027561,,,2839,2,58,12,4,4,4,False,1
IM0027562,,,2725,12,58,12,3,3,3,False,1
IM0027563,,,1050,2,10,10,3,3,3,False,1
IM0027564,,,2716,12,58,6,4,4,4,False,1
IM0027565,,,2487,2,45,6,3,3,3,False,1
IM0027566,,,1199,4,21,1,4,4,4,False,1
IM0027567,,,2869,2,58,10,4,4,4,False,1
IM0027568,,,1606,4,21,1,4,4,4,False,1
IM0027569,,,1582,4,21,10,4,4,4,False,1
IM0027570,,,2862,2,58,12,5,5,2,False,1
IM0027571,,,17,2,4,12,4,4,4,False,1
IM0027572,,,2849,2,58,10,3,3,3,False,1
IM0027573,,,2383,2,45,5,3,3,3,False,1
IM0027574,,,1715,4,21,1,4,4,4,False,1
IM0027575,,,2383,2,45,10,3,3,3,False,1
IM0027576,,,2403,2,45,10,2,2,2,False,1
IM0027577,,,2839,2,58,11,4,4,4,False,1
IM0027578,,,1062,4,12,10,2,2,2,False,1
IM0027579,,,2403,2,45,10,2,2,2,False,1
IM0027580,,,2454,2,45,5,3,3,3,False,1
IM0027581,,,2725,12,58,10,3,3,3,False,1
IM0027582,,,2567,2,45,6,3,3,3,False,1
IM0027583,,,2481,2,45,4,4,4,4,False,1
IM0027584,,,1560,4,21,6,3,3,3,False,1
IM0027585,,,2504,2,45,10,3,3,3,False,1
IM0027586,,,2684,12,45,0,4,4,4,False,1
IM0027587,,,2820,2,58,0,3,3,3,False,1
IM0027588,,,2709,12,58,6,3,3,3,False,1
IM0027589,,,2291,2,45,12,2,2,2,False,1
IM0027590,,,2869,2,58,4,4,4,4,False,1
IM0027591,,,2869,2,58,10,4,4,4,False,1
IM0027592,,,2863,2,58,0,3,3,3,False,1
IM0027593,,,2450,2,45,4,3,3,3,False,1
IM0027594,,,2454,2,45,6,3,3,3,False,1
IM0027595,,,2846,2,58,4,4,4,4,False,1
IM0027596,,,2481,2,45,4,4,4,4,False,1
IM0027597,,,2501,2,45,11,3,3,3,False,1
IM0027598,,,2573,2,45,6,2,2,2,False,1
IM0027599,,,1088,4,21,1,4,4,4,False,1
IM0027600,,,2853,2,58,6,4,4,4,False,1
IM0027601,,,2320,2,45,12,3,3,3,False,1
IM0027602,,,2576,2,45,10,3,3,3,False,1
IM0027603,,,2863,2,58,6,3,3,3,False,1
IM0027604,,,2863,2,58,6,3,3,3,False,1
IM0027605,,,2818,2,58,12,4,4,4,False,1
IM0027606,,,2489,2,45,6,4,4,4,False,1
IM0027607,,,2749,12,58,6,3,3,3,False,1
IM0027608,,,2684,12,45,12,3,3,3,False,1
IM0027609,,,2834,2,58,10,3,3,3,False,1
IM0027610,,,2684,12,45,11,4,4,4,False,1
IM0027611,,,1066,2,14,12,4,4,4,False,1
IM0027612,,,2834,2,58,10,3,3,3,False,1
IM0027613,,,991,2,10,8,4,4,4,False,1
IM0027614,,,2576,2,45,10,3,3,3,False,1
IM0027615,,,2684,12,45,0,4,4,4,False,1
IM0027616,,,2454,2,45,6,3,3,3,False,1
IM0027617,,,2454,2,45,12,3,3,3,False,1
IM0027618,,,2576,2,45,10,3,3,3,False,1
IM0027619,,,2733,12,58,4,3,3,3,False,1
IM0027620,,,383,4,2,11,1,1,1,False,1
IM0027621,,,2576,2,45,10,3,3,3,False,1
IM0027622,,,2487,2,45,6,1,1,1,False,1
IM0027623,,,42,4,2,11,2,2,2,False,1
IM0027624,,,2169,9,37,10,4,4,4,False,1
IM0027625,,,2455,2,45,4,3,3,3,False,1
IM0027626,,,2573,2,45,1,5,5,2,False,1
IM0027627,,,2487,2,45,6,3,3,3,False,1
IM0027628,,,2874,2,58,4,4,4,4,False,1
IM0027629,,,2725,12,58,0,3,3,3,False,1
IM0027630,,,2369,2,45,0,2,2,2,False,1
IM0027631,,,2672,12,45,12,2,2,2,False,1
IM0027632,,,12,2,3,10,3,3,3,False,1
IM0027633,,,2577,2,45,10,3,3,3,False,1
IM0027634,,,2725,12,58,12,3,3,3,False,1
IM0027635,,,1013,2,10,10,5,5,2,False,1
IM0027636,,,2442,2,45,6,4,4,4,False,1
IM0027637,,,2692,12,45,6,3,3,3,False,1
IM0027638,,,2684,12,45,0,4,4,4,False,1
IM0027639,,,2336,2,45,12,3,3,3,False,1
IM0027640,,,2821,2,58,6,4,4,4,False,1
IM0027641,,,2624,10,49,12,2,2,2,False,1
IM0027642,,,2849,2,58,10,3,3,3,False,1
IM0027643,,,2501,2,45,5,3,3,3,False,1
IM0027644,,,2747,12,58,10,3,3,3,False,1
IM0027645,,,2455,2,45,12,3,3,3,False,1
IM0027646,,,1014,2,10,10,4,4,4,False,1
IM0027647,,,2818,2,58,6,4,4,4,False,1
IM0027648,,,2846,2,58,6,4,4,4,False,1
IM0027649,,,2869,2,58,12,3,3,4,False,1
IM0027650,,,2970,4,59,10,2,2,2,False,1
IM0027651,,,2487,2,45,12,3,3,3,False,1
IM0027652,,,997,2,10,6,3,3,3,False,1
IM0027653,,,12,2,3,10,3,3,3,False,1
IM0027654,,,2830,2,58,10,2,3,2,False,1
IM0027655,,,2874,2,58,6,4,4,4,False,1
IM0027656,,,2725,12,58,11,3,3,3,False,1
IM0027657,,,2709,12,58,11,3,3,3,False,1
IM0027658,,,2834,2,58,10,3,3,3,False,1
IM0027659,,,12,2,3,6,3,3,3,False,1
IM0027660,,,2442,2,45,11,4,4,4,False,1
IM0027661,,,12,2,3,10,3,3,3,False,1
IM0027662,,,17,2,4,6,3,3,3,False,1
IM0027663,,,2711,12,58,5,3,3,3,False,1
IM0027664,,,2724,12,58,6,3,3,3,False,1
IM0027665,,,2730,12,58,4,3,3,3,False,1
IM0027666,,,2684,12,45,0,4,4,4,False,1
IM0027667,,,2513,2,45,10,3,3,3,False,1
IM0027668,,,1014,2,10,11,4,4,4,False,1
IM0027669,,,996,2,10,1,4,4,4,False,1
IM0027670,,,996,2,10,1,4,4,4,False,1
IM0027671,,,996,2,10,1,4,4,4,False,1
IM0027672,,,2853,2,58,4,3,3,3,False,1
IM0027673,,,2416,2,45,10,4,4,4,False,1
IM0027674,,,2552,2,45,6,4,4,4,False,1
IM0027675,,,2745,12,58,0,3,3,3,False,1
IM0027676,,,2454,2,45,0,3,3,3,False,1
IM0027677,,,2416,2,45,10,4,4,4,False,1
IM0027678,,,2567,2,45,6,3,3,3,False,1
IM0027679,,,2262,11,41,4,3,3,3,False,1
IM0027680,,,2454,2,45,10,3,3,3,False,1
IM0027681,,,2754,12,58,6,3,3,3,False,1
IM0027682,,,701,7,6,1,2,2,2,False,1
IM0027683,,,2584,2,45,10,3,3,3,False,1
IM0027684,,,2346,2,45,10,2,2,2,False,1
IM0027685,,,2684,12,45,6,4,4,4,False,1
IM0027686,,,2501,2,45,6,3,3,3,False,1
IM0027687,,,674,7,6,1,2,2,2,False,1
IM0027688,,,2501,2,45,6,3,3,3,False,1
IM0027689,,,2517,2,45,6,3,3,3,False,1
IM0027690,,,2711,12,58,6,3,3,3,False,1
IM0027691,,,2576,2,45,6,3,3,3,False,1
IM0027692,,,2576,2,45,6,3,3,3,False,1
IM0027693,,,2820,2,58,10,3,3,3,False,1
IM0027694,,,2820,2,58,6,3,3,3,False,1
IM0027695,,,2878,2,58,6,4,4,4,False,1
IM0027696,,,2725,12,58,12,3,3,3,False,1
IM0027697,,,1910,4,21,10,4,4,4,False,1
IM0027698,,,2864,2,58,12,2,2,2,False,1
IM0027699,,,2863,2,58,11,3,3,3,False,1
IM0027700,,,2608,10,49,12,2,2,2,False,1
IM0027701,,,2454,2,45,4,3,3,3,False,1
IM0027702,,,2324,2,45,12,2,2,3,False,1
IM0027703,,,1014,2,10,12,4,4,4,False,1
IM0027704,,,2725,12,58,5,3,3,3,False,1
IM0027705,,,2820,2,58,0,3,3,3,False,1
IM0027706,,,2725,12,58,5,3,3,3,False,1
IM0027707,,,1390,4,21,1,4,4,4,False,1
IM0027708,,,2576,2,45,10,3,3,3,False,1
IM0027709,,,2454,2,45,6,3,3,3,False,1
IM0027710,,,2513,2,45,5,3,3,3,False,1
IM0027711,,,2725,12,58,10,3,3,3,False,1
IM0027712,,,2709,12,58,5,3,3,3,False,1
IM0027713,,,1299,4,21,12,5,5,2,False,1
IM0027714,,,2725,12,58,6,4,4,4,False,1
IM0027715,,,2725,12,58,0,3,3,3,False,1
IM0027716,,,2357,2,45,12,3,3,3,False,1
IM0027717,,,2869,2,58,10,3,3,3,False,1
IM0027718,,,2725,12,58,5,3,3,3,False,1
IM0027719,,,996,2,10,1,4,4,4,False,1
IM0027720,,,2874,2,58,6,3,3,3,False,1
IM0027721,,,2489,2,45,6,4,4,4,False,1
IM0027722,,,2387,2,45,13,3,3,3,False,1
IM0027723,,,2869,2,58,6,3,3,3,False,1
IM0027724,,,2018,4,21,10,4,4,4,False,1
IM0027725,,,2442,2,45,13,4,4,4,False,1
IM0027726,,,2454,2,45,0,3,3,3,False,1
IM0027727,,,2517,2,45,10,3,3,3,False,1
IM0027728,,,1390,4,21,1,4,4,4,False,1
IM0027729,,,1028,2,10,10,3,3,3,False,1
IM0027730,,,2376,2,45,6,4,4,4,False,1
IM0027731,,,2267,2,42,6,3,3,3,False,1
IM0027732,,,2376,2,45,6,4,4,4,False,1
IM0027733,,,2749,12,58,6,3,3,3,False,1
IM0027734,,,2818,2,58,10,4,4,4,False,1
IM0027735,,,2450,2,45,13,3,3,3,False,1
IM0027736,,,3017,4,63,4,5,5,2,False,1
IM0027737,,,2269,2,42,6,4,4,4,False,1
IM0027738,,,664,4,35,12,3,3,3,False,1
IM0027739,,,991,2,10,6,3,3,3,False,1
IM0027740,,,2584,2,45,5,3,3,3,False,1
IM0027741,,,1050,2,10,10,3,3,3,False,1
IM0027742,,,2818,2,58,10,4,4,4,False,1
IM0027743,,,2725,12,58,6,3,3,3,False,1
IM0027744,,,2387,2,45,13,3,3,3,False,1
IM0027745,,,2749,12,58,10,3,3,3,False,1
IM0027746,,,2869,2,58,10,3,3,4,False,1
IM0027747,,,2709,12,58,10,3,3,3,False,1
IM0027748,,,1081,7,20,1,4,4,4,False,1
IM0027749,,,2849,2,58,10,3,3,3,False,1
IM0027750,,,2052,6,27,1,3,3,3,False,1
IM0027751,,,12,2,3,10,3,3,3,False,1
IM0027752,,,2874,2,58,6,3,3,3,False,1
IM0027753,,,2712,12,58,6,3,3,3,False,1
IM0027754,,,2725,12,58,13,3,3,3,False,1
IM0027755,,,2725,12,58,12,3,3,3,False,1
IM0027756,,,2725,12,58,12,3,3,3,False,1
IM0027757,,,1014,2,10,6,2,2,2,False,1
IM0027758,,,2025,4,21,10,4,4,4,False,1
IM0027759,,,2576,2,45,10,3,3,3,False,1
IM0027760,,,2487,2,45,6,3,3,3,False,1
IM0027761,,,2834,2,58,10,3,3,3,False,1
IM0027762,,,2480,2,45,6,4,4,4,False,1
IM0027763,,,1050,2,10,6,2,2,2,False,1
IM0027764,,,1014,2,10,4,4,4,4,False,1
IM0027765,,,2820,2,58,0,3,3,3,False,1
IM0027766,,,2725,12,58,12,3,3,3,False,1
IM0027767,,,2552,2,45,6,4,4,4,False,1
IM0027768,,,430,4,2,11,1,1,1,False,1
IM0027769,,,2725,12,58,12,3,3,3,False,1
IM0027770,,,2480,2,45,6,4,4,4,False,1
IM0027771,,,2771,8,48,0,4,4,4,False,1
IM0027772,,,2304,2,45,10,4,4,4,False,1
IM0027773,,,2725,12,58,10,3,3,3,False,1
IM0027774,,,2454,2,45,10,3,3,3,False,1
IM0027775,,,1017,2,10,10,3,3,3,False,1
IM0027776,,,2150,1,54,12,4,4,4,False,1
IM0027777,,,1872,4,21,1,4,4,4,False,1
IM0027778,,,2376,2,45,6,2,2,2,False,1
IM0027779,,,1073,7,25,6,3,3,3,False,1
IM0027780,,,2684,12,45,0,4,4,4,False,1
IM0027781,,,1082,7,20,1,4,4,4,False,1
IM0027782,,,2487,2,45,6,4,4,4,False,1
IM0027783,,,2849,2,58,10,3,3,3,False,1
IM0027784,,,2487,2,45,6,3,3,3,False,1
IM0027785,,,2869,2,58,0,3,3,3,False,1
IM0027786,,,2454,2,45,10,3,3,3,False,1
IM0027787,,,2834,2,58,10,3,3,3,False,1
IM0027788,,,1086,4,21,1,4,4,4,False,1
IM0027789,,,2513,2,45,6,3,3,3,False,1
IM0027790,,,1050,2,10,10,3,3,3,False,1
IM0027791,,,2684,12,45,11,4,4,4,False,1
IM0027792,,,2740,12,58,10,1,1,1,False,1
IM0027793,,,2869,2,58,11,3,3,3,False,1
IM0027794,,,2487,2,45,6,3,3,3,False,1
IM0027795,,,2376,2,45,6,4,4,4,False,1
IM0027796,,,2724,12,58,0,3,3,3,False,1
IM0027797,,,2278,2,45,12,2,2,2,False,1
IM0027798,,,2517,2,45,4,3,3,3,False,1
IM0027799,,,2747,12,58,6,3,3,3,False,1
IM0027800,,,2869,2,58,12,3,3,3,False,1
IM0027801,,,2747,12,58,10,3,3,3,False,1
IM0027802,,,2732,12,58,11,4,4,4,False,1
IM0027803,,,2460,2,45,10,2,2,2,False,1
IM0027804,,,247,4,2,11,1,1,1,False,1
IM0027805,,,1017,2,10,10,3,3,3,False,1
IM0027806,,,1083,4,21,1,4,4,4,False,1
IM0027807,,,991,2,10,6,2,2,2,False,1
IM0027808,,,2451,2,45,10,3,3,3,False,1
IM0027809,,,13,10,1,5,3,3,3,False,1
IM0027810,,,2527,2,45,4,4,4,4,False,1
IM0027811,,,2836,2,58,13,4,4,4,False,1
IM0027812,,,2454,2,45,10,3,3,3,False,1
IM0027813,,,2820,2,58,5,3,3,3,False,1
IM0027814,,,2436,2,45,12,3,3,3,False,1
IM0027815,,,1661,4,21,1,4,4,4,False,1
IM0027816,,,2513,2,45,6,3,3,3,False,1
IM0027817,,,2709,12,58,0,3,3,3,False,1
IM0027818,,,1050,2,10,6,3,3,3,False,1
IM0027819,,,2278,2,45,10,4,4,4,False,1
IM0027820,,,2725,12,58,0,3,3,3,False,1
IM0027821,,,2487,2,45,6,3,3,3,False,1
IM0027822,,,2487,2,45,6,3,3,3,False,1
IM0027823,,,2387,2,45,4,3,3,3,False,1
IM0027824,,,2376,2,45,6,4,4,4,False,1
IM0027825,,,2487,2,45,6,4,4,4,False,1
IM0027826,,,2487,2,45,6,3,3,3,False,1
IM0027827,,,998,2,10,10,3,4,3,False,1
IM0027828,,,2487,2,45,6,3,3,3,False,1
IM0027829,,,1011,2,10,10,4,4,4,False,1
IM0027830,,,2697,12,45,6,3,3,3,False,1
IM0027831,,,2824,2,58,6,3,3,3,False,1
IM0027832,,,2834,2,58,10,3,3,3,False,1
IM0027833,,,2383,2,45,5,2,2,2,False,1
IM0027834,,,2741,12,58,6,3,3,3,False,1
IM0027835,,,2725,12,58,10,3,3,3,False,1
IM0027836,,,2494,2,45,12,2,2,2,False,1
IM0027837,,,2869,2,58,6,4,4,4,False,1
IM0027838,,,1056,7,13,12,3,3,3,False,1
IM0027839,,,2714,12,58,10,3,3,3,False,1
IM0027840,,,2820,2,58,0,3,3,3,False,1
IM0027841,,,2849,2,58,13,3,3,3,False,1
IM0027842,,,2836,2,58,6,4,4,4,False,1
IM0027843,,,2725,12,58,12,3,3,3,False,1
IM0027844,,,2720,12,58,4,4,4,4,False,1
IM0027845,,,2442,2,45,11,4,4,4,False,1
IM0027846,,,2821,2,58,6,4,4,4,False,1
IM0027847,,,6,5,7,6,2,3,2,False,1
IM0027848,,,1988,4,21,1,4,4,4,False,1
IM0027849,,,2781,8,48,0,1,1,1,False,1
IM0027850,,,2863,2,58,6,3,3,3,False,1
IM0027851,,,2692,12,45,6,3,3,3,False,1
IM0027852,,,2692,12,45,6,3,3,3,False,1
IM0027853,,,2742,12,58,10,2,2,2,False,1
IM0027854,,,2608,10,49,10,2,2,2,False,1
IM0027855,,,2376,2,45,6,4,4,4,False,1
IM0027856,,,998,2,10,10,3,4,3,False,1
IM0027857,,,2573,2,45,1,2,2,2,False,1
IM0027858,,,1754,4,21,1,4,4,4,False,1
IM0027859,,,2056,6,27,1,3,3,3,False,1
IM0027860,,,2725,12,58,10,3,3,3,False,1
IM0027861,,,2278,2,45,6,3,3,3,False,1
IM0027862,,,2821,2,58,6,4,4,4,False,1
IM0027863,,,2376,2,45,6,4,4,4,False,1
IM0027864,,,1899,4,21,1,4,4,4,False,1
IM0027865,,,2513,2,45,6,3,3,3,False,1
IM0027866,,,2849,2,58,10,3,3,3,False,1
IM0027867,,,2725,12,58,0,3,3,3,False,1
IM0027868,,,2552,2,45,2,3,3,3,False,1
IM0027869,,,969,4,9,1,4,4,4,False,1
IM0027870,,,501,4,2,11,1,1,1,False,1
IM0027871,,,2376,2,45,6,4,4,4,False,1
IM0027872,,,2513,2,45,6,3,3,3,False,1
IM0027873,,,2834,2,58,10,3,3,3,False,1
IM0027874,,,17,2,4,10,3,3,3,False,1
IM0027875,,,12,2,3,10,3,3,3,False,1
IM0027876,,,2966,4,59,6,2,2,2,False,1
IM0027877,,,1090,4,21,10,4,4,4,False,1
IM0027878,,,1014,2,10,10,4,4,4,False,1
IM0027879,,,2487,2,45,6,3,3,3,False,1
IM0027880,,,2387,2,45,13,3,3,3,False,1
IM0027881,,,1809,4,21,1,4,4,4,False,1
IM0027882,,,2489,2,45,6,4,4,4,False,1
IM0027883,,,1444,4,21,1,4,4,4,False,1
IM0027884,,,2454,2,45,6,2,2,2,False,1
IM0027885,,,710,4,9,1,4,4,4,False,1
IM0027886,,,2489,2,45,2,4,4,4,False,1
IM0027887,,,2487,2,45,6,4,4,4,False,1
IM0027888,,,2576,2,45,10,3,3,3,False,1
IM0027889,,,2834,2,58,10,3,3,3,False,1
IM0027890,,,2376,2,45,6,4,4,4,False,1
IM0027891,,,12,2,3,6,3,3,3,False,1
IM0027892,,,2684,12,45,0,4,4,4,False,1
IM0027893,,,2376,2,45,2,4,4,4,False,1
IM0027894,,,2376,2,45,6,4,4,4,False,1
IM0027895,,,2278,2,45,10,3,3,3,False,1
IM0027896,,,2376,2,45,6,4,4,4,False,1
IM0027897,,,2269,2,42,6,4,4,4,False,1
IM0027898,,,2442,2,45,12,4,4,4,False,1
IM0027899,,,2301,2,45,10,3,3,3,False,1
IM0027900,,,2720,12,58,4,4,4,4,False,1
IM0027901,,,1671,4,21,1,4,4,4,False,1
IM0027902,,,2725,12,58,12,3,3,3,False,1
IM0027903,,,1417,4,21,6,4,4,4,False,1
IM0027904,,,2376,2,45,6,4,4,4,False,1
IM0027905,,,2268,2,42,6,4,4,4,False,1
IM0027906,,,2846,2,58,4,3,3,3,False,1
IM0027907,,,2434,2,45,6,4,4,4,False,1
IM0027908,,,2820,2,58,6,3,3,3,False,1
IM0027909,,,2376,2,45,6,4,4,4,False,1
IM0027910,,,2818,2,58,10,4,4,4,False,1
IM0027911,,,991,2,10,1,3,3,3,False,1
IM0027912,,,2818,2,58,10,4,4,4,False,1
IM0027913,,,996,2,10,6,4,4,4,False,1
IM0027914,,,2610,10,49,10,3,3,3,False,1
IM0027915,,,2487,2,45,6,4,4,4,False,1
IM0027916,,,2487,2,45,6,4,4,4,False,1
IM0027917,,,2818,2,58,12,4,4,4,False,1
IM0027918,,,2455,2,45,13,3,3,3,False,1
IM0027919,,,2591,2,45,10,2,2,2,False,1
IM0027920,,,2451,2,45,10,3,3,3,False,1
IM0027921,,,2542,2,45,6,3,3,3,False,1
IM0027922,,,2584,2,45,6,3,3,3,False,1
IM0027923,,,1096,4,21,1,4,4,4,False,1
IM0027924,,,2834,2,58,10,3,3,3,False,1
IM0027925,,,2834,2,58,10,3,3,3,False,1
IM0027926,,,2834,2,58,10,3,3,3,False,1
IM0027927,,,2738,12,58,5,3,3,3,False,1
IM0027928,,,857,4,9,1,4,4,4,False,1
IM0027929,,,2834,2,58,10,3,3,3,False,1
IM0027930,,,2834,2,58,10,3,3,3,False,1
IM0027931,,,2747,12,58,6,3,3,3,False,1
IM0027932,,,2376,2,45,6,4,4,4,False,1
IM0027933,,,2015,4,21,6,3,3,3,False,1
IM0027934,,,2398,2,45,10,4,4,4,False,1
IM0027935,,,2971,4,59,6,3,3,3,False,1
IM0027936,,,2573,2,45,1,2,2,2,False,1
IM0027937,,,2720,12,58,4,4,4,4,False,1
IM0027938,,,1881,4,21,5,4,4,4,False,1
IM0027939,,,2354,2,45,6,5,5,2,False,1
IM0027940,,,13,10,1,4,3,3,3,False,1
IM0027941,,,2278,2,45,10,3,3,3,False,1
IM0027942,,,2447,2,45,6,3,3,3,False,1
IM0027943,,,2725,12,58,12,3,3,3,False,1
IM0027944,,,2725,12,58,5,3,3,3,False,1
IM0027945,,,2278,2,45,12,2,2,2,False,1
IM0027946,,,2725,12,58,12,3,3,3,False,1
IM0027947,,,2373,2,45,6,3,3,3,False,1
IM0027948,,,2298,2,45,6,4,4,4,False,1
IM0027949,,,2869,2,58,6,3,3,3,False,1
IM0027950,,,2269,2,42,6,4,4,4,False,1
IM0027951,,,2455,2,45,0,3,3,3,False,1
IM0027952,,,2818,2,58,10,4,4,4,False,1
IM0027953,,,2721,12,58,10,3,3,3,False,1
IM0027954,,,2684,12,45,12,4,4,4,False,1
IM0027955,,,2324,2,45,6,2,2,2,False,1
IM0027956,,,2487,2,45,6,3,3,3,False,1
IM0027957,,,2487,2,45,6,3,3,3,False,1
IM0027958,,,1589,4,21,1,4,4,4,False,1
IM0027959,,,2489,2,45,6,4,4,4,False,1
IM0027960,,,2725,12,58,0,3,3,3,False,1
IM0027961,,,2733,12,58,6,4,4,4,False,1
IM0027962,,,2387,2,45,13,3,3,3,False,1
IM0027963,,,2576,2,45,10,3,3,3,False,1
IM0027964,,,2454,2,45,4,3,3,3,False,1
IM0027965,,,1026,2,10,10,2,2,2,False,1
IM0027966,,,2527,2,45,6,4,4,4,False,1
IM0027967,,,2853,2,58,10,3,3,3,False,1
IM0027968,,,2684,12,45,12,4,4,4,False,1
IM0027969,,,1014,2,10,10,4,4,4,False,1
IM0027970,,,2725,12,58,6,3,3,3,False,1
IM0027971,,,2398,2,45,4,4,4,4,False,1
IM0027972,,,2863,2,58,6,3,3,3,False,1
IM0027973,,,2853,2,58,6,3,3,3,False,1
IM0027974,,,2841,2,58,11,3,3,3,False,1
IM0027975,,,2281,2,45,4,3,3,3,False,1
IM0027976,,,2878,2,58,12,4,4,4,False,1
IM0027977,,,1774,4,21,1,4,4,4,False,1
IM0027978,,,2853,2,58,6,3,3,3,False,1
IM0027979,,,403,4,2,1,1,1,1,False,1
IM0027980,,,11,2,3,11,3,3,3,False,1
IM0027981,,,2360,2,45,10,4,4,4,False,1
IM0027982,,,2869,2,58,13,4,4,4,False,1
IM0027983,,,2818,2,58,10,4,4,4,False,1
IM0027984,,,17,2,4,10,3,3,3,False,1
IM0027985,,,2513,2,45,10,3,3,3,False,1
IM0027986,,,2711,12,58,6,3,3,3,False,1
IM0027987,,,996,2,10,10,4,4,4,False,1
IM0027988,,,991,2,10,6,3,3,3,False,1
IM0027989,,,2376,2,45,6,4,4,4,False,1
IM0027990,,,2451,2,45,10,3,3,3,False,1
IM0027991,,,2347,2,45,11,2,2,2,False,1
IM0027992,,,2276,2,45,11,3,3,3,False,1
IM0027993,,,2259,11,41,1,2,2,2,False,1
IM0027994,,,2513,2,45,10,3,3,3,False,1
IM0027995,,,871,4,9,1,4,4,4,False,1
IM0027996,,,2712,12,58,10,3,3,3,False,1
IM0027997,,,2725,12,58,0,3,3,3,False,1
IM0027998,,,2661,12,3,6,3,3,3,False,1
IM0027999,,,2487,2,45,6,3,3,3,False,1
IM0028000,,,2834,2,58,10,3,3,3,False,1
IM0028001,,,2263,11,41,6,3,3,3,False,1
IM0028002,,,2480,2,45,6,4,4,4,False,1
IM0028003,,,2451,2,45,10,3,3,3,False,1
IM0028004,,,2552,2,45,2,4,4,4,False,1
IM0028005,,,2821,2,58,6,4,4,4,False,1
IM0028006,,,2576,2,45,10,3,3,3,False,1
IM0028007,,,699,7,6,1,2,2,2,False,1
IM0028008,,,2454,2,45,4,3,3,3,False,1
IM0028009,,,1796,4,21,1,4,4,4,False,1
IM0028010,,,2576,2,45,10,3,3,3,False,1
IM0028011,,,2278,2,45,12,2,2,2,False,1
IM0028012,,,2692,12,45,6,3,3,3,False,1
IM0028013,,,2684,12,45,0,4,4,4,False,1
IM0028014,,,2821,2,58,6,4,4,4,False,1
IM0028015,,,2376,2,45,6,4,4,4,False,1
IM0028016,,,2307,2,45,10,3,3,3,False,1
IM0028017,,,2584,2,45,10,3,3,3,False,1
IM0028018,,,2527,2,45,5,4,4,4,False,1
IM0028019,,,2834,2,58,10,3,3,3,False,1
IM0028020,,,674,7,6,1,5,5,2,False,1
IM0028021,,,2494,2,45,11,2,2,2,False,1
IM0028022,,,2834,2,58,10,3,3,3,False,1
IM0028023,,,2836,2,58,4,3,3,3,False,1
IM0028024,,,2834,2,58,10,3,3,3,False,1
IM0028025,,,2709,12,58,10,4,4,4,False,1
IM0028026,,,2573,2,45,1,2,2,2,False,1
IM0028027,,,2442,2,45,10,4,4,4,False,1
IM0028028,,,2721,12,58,6,3,3,3,False,1
IM0028029,,,331,4,2,11,2,2,2,False,1
IM0028030,,,2863,2,58,6,4,4,4,False,1
IM0028031,,,2376,2,45,6,4,4,4,False,1
IM0028032,,,2376,2,45,6,4,4,4,False,1
IM0028033,,,2494,2,45,6,2,2,2,False,1
IM0028034,,,2454,2,45,4,3,3,3,False,1
IM0028035,,,12,2,3,10,3,3,3,False,1
IM0028036,,,2878,2,58,4,4,4,4,False,1
IM0028037,,,2268,2,42,6,4,4,4,False,1
IM0028038,,,17,2,4,10,3,3,3,False,1
IM0028039,,,1953,4,21,1,4,4,4,False,1
IM0028040,,,2442,2,45,12,4,4,4,False,1
IM0028041,,,2513,2,45,6,3,3,3,False,1
IM0028042,,,2269,2,42,6,4,4,4,False,1
IM0028043,,,2454,2,45,12,3,3,3,False,1
IM0028044,,,979,2,10,6,3,3,3,False,1
IM0028045,,,2268,2,42,6,4,4,4,False,1
IM0028046,,,2834,2,58,10,3,3,3,False,1
IM0028047,,,2839,2,58,6,3,3,3,False,1
IM0028048,,,2376,2,45,6,4,4,4,False,1
